Wavelength (nm)	Abs. Coeff.	Band		fit (Bw)	a0 (Bw)	a1 (Bw)	a2  (Bw)		fit (Bm)	a0 (Bm)	a1 (Bm)	a2 (Bm)		fit (Bmw)	a0 (Bmw)	a1 (Bmw)	a2 (Bmw)		a1 (Bp)	a2 (Bp)	
497	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
498	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
499	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
500	8.96356E-05	1		1	0.21	0.0020009	0.19644		0	0	1.003622876	0.065628999		-1	0	0	0		-0.059818	0.080248
501	0.000147651	1		1	0.14477	-0.00068784	0.12925		0	0	1.003314796	0.06290207		1	0.26599	-0.00018894	0.21187		0.045167	0.42742
502	0.000710011	1		1	0.23077	0.0019822	0.21854		0	0	1.00509059	0.044041932		-1	0	0	0		0.29251	-0.15822
503	0.00138918	2		1	0.3296	0.0027325	0.31162		1	0.85101	0	0.77448		-1	0	0	0		0.37914	-0.23339
504	0.005788437	2		1	0.28315	0.00080202	0.27583		1	0.72307	-0.0091715	0.67687		-1	0	0	0		0.18856	0
505	0.00143302	2		1	0.24028	0.00268	0.2375		1	0.60968	-0.004301	0.55999		-1	0	0	0		0.16835	-0.20209
506	0.002296281	2		1	0.039533	0.00071965	0.037071		1	0.82125	-0.011133	0.76935		-1	0	0	0		0.123273	0
507	0.002703016	2		1	0.26438	0.0005523	0.25736		1	0.78754	-0.010558	0.74017		-1	0	0	0		0.206914	0
508	0.002091254	2		1	0.32351	0.0016202	0.31396		1	0.72852	-0.0073947	0.67786		-1	0	0	0		0.26168	0
509	0.001487828	2		1	0.28168	0.00084615	0.26246		1	0.48994	-0.0040708	0.43489		-1	0	0	0		0.344457	0
510	0.001077644	1		1	0.19676	-0.00092752	0.1806		3	-0.0132	0	-0.053691		-1	0	0	0		0.466313	0
511	0.000435282	1		1	0.18146	0	0.15995		0	0	1.009770602	0.047024292		-1	0	0	0		0.38892	0.22389
512	0.000189853	1		1	0.2057	0	0.18559		0	0	1.009387927	0.055666954		-1	0	0	0		0.76284	-0.47269
513	0.000113368	1		1	0.209	0.0018002	0.19531		0	0	1.006740917	0.052503112		-1	0	0	0		0.72077	-1.6369
514	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
515	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
516	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
517	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
518	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
519	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
520	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
521	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
522	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
523	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
524	0.000216232	1		1	0.2283	0.0015337	0.21949		0	0	0.996984459	0.052939607		-1	0	0	0		-0.058829	0.61468
525	0.000263721	1		1	0.23092	0.001943	0.22206		0	0	1.0058844	0.055557504		-1	0	0	0		-0.084073	0.41028
526	0.000021088	1		1	0.20728	0.001456	0.19959		0	0	0.99281657	0.061638516		-1	0	0	0		-0.28772	-0.15853
527	0.000229423	1		1	0.05519	0	0.046109		0	0	0.995719034	0.051805268		-1	0	0	0		0.28421	-0.56716
528	4.21777E-05	1		1	0.030778	-0.00076669	0.016418		0	0	0.984314442	0.058246779		1	0.10519	0.00024505	0.079081		0.16538	0
529	0.000121279	1		1	0.14673	0.0028154	0.13037		0	0	1.009316402	0.064309115		-1	0	0	0		0.21143	-0.11019
530	9.75461E-05	1		1	0.19032	-0.00032594	0.18421		1	0.00038089	-0.00020804	-0.011547		-1	0	0	0		0.46614	-0.73578
531	6.85421E-05	1		1	0.22427	0.00055718	0.22164		0	0	0.984362834	0.063738415		-1	0	0	0		-0.055897	0
532	2.63591E-06	1		1	0.035363	0	0.21715		1	0.77766	0.00050421	0.51762		1	0.96991	0	0.66577		-1	0
533	7.9078E-06	1		1	-0.046392	0.00048737	0		5	0.38725	0	0.42643		1	0.99994	0	0.99935		0.29151	0
534	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
535	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
536	1.05438E-05	1		1	0.10718	0	0.068567		0	0	0.999296501	0.07248387		-1	0	0	0		-0.16175	0
537	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
538	0.000076452	1		1	0.20153	0.00029672	0.19462		0	0	0.997033232	0.05824418		1	0.080668	-0.00013848	0.054626		0.19343	0
539	0.000176664	1		1	0.17576	0.0017659	0.16103		0	0	1.009050948	0.058144811		-1	0	0	0		0.21773	0
540	0.000630733	1		1	0.069132	0	0.054716		0	0	1.004413965	0.048198453		-1	0	0	0		0.236461	0
541	0.001868053	2		1	0.33739	0.0033952	0.3224		1	0.75314	0	0.68122		-1	0	0	0		0.246606	0
